,fecha,año,semana,estacion,contaminante,promedio_contaminante
3587,2018-38,2018,38,25,no,19.634128571428572
3588,2018-38,2018,38,25,nox,38.282950931677014
3589,2018-38,2018,38,12,pm25,20.558139534883722
3590,2018-38,2018,38,12,pm10,42.030534351145036
3591,2018-38,2018,38,48,pm25,29.397590361445783
3592,2018-38,2018,38,41,ozono,16.374509803921573
3593,2018-38,2018,38,46,pm10,45.5655737704918
3594,2018-38,2018,38,6,no2,29.346055952380933
3595,2018-38,2018,38,6,no,31.985499404761917
3596,2018-38,2018,38,6,nox,61.317947619047594
3597,2018-38,2018,38,6,pm10,32.208119642857156
3598,2018-38,2018,38,6,co,10.327380952380953
3599,2018-38,2018,38,43,ozono,6.742857142857141
3600,2018-38,2018,38,44,pm25,15.0
3601,2018-38,2018,38,79,pm25,16.439025595238093
3602,2018-38,2018,38,80,pm25,13.806771951219508
3603,2018-38,2018,38,83,pm25,19.3346823899371
3604,2018-38,2018,38,84,pm25,14.463910493827163
3605,2018-38,2018,38,85,pm25,12.386846060606068
3606,2018-38,2018,38,86,pm25,18.026985365853655
3607,2018-39,2018,39,25,pm25,16.033112582781456
3608,2018-39,2018,39,25,no2,19.424506206896556
3609,2018-39,2018,39,25,ozono,16.15243478260869
3610,2018-39,2018,39,25,no,26.28735793103449
3611,2018-39,2018,39,25,nox,45.71462551724139
3612,2018-39,2018,39,12,pm25,22.88957055214724
3613,2018-39,2018,39,12,pm10,45.59146341463415
3614,2018-39,2018,39,48,pm25,35.82738095238095
3615,2018-39,2018,39,41,ozono,14.293382352941174
3616,2018-39,2018,39,46,pm10,48.690140845070424
3617,2018-39,2018,39,6,no2,27.280267901234563
3618,2018-39,2018,39,6,no,42.16146728395062
3619,2018-39,2018,39,6,nox,69.44094629629626
3620,2018-39,2018,39,6,pm10,36.1086243902439
3621,2018-39,2018,39,6,co,10.55421686746988
3622,2018-39,2018,39,43,ozono,6.270945945945944
3623,2018-39,2018,39,44,pm25,18.545454545454547
3624,2018-39,2018,39,79,pm25,18.29672916666666
3625,2018-39,2018,39,80,pm25,16.79220538922155
3626,2018-39,2018,39,83,pm25,21.12594226190476
3627,2018-39,2018,39,84,pm25,17.553205454545463
3628,2018-39,2018,39,85,pm25,14.654273652694608
3629,2018-39,2018,39,86,pm25,19.9258987804878
3630,2018-40,2018,40,25,pm25,16.80246913580247
3631,2018-40,2018,40,25,no2,19.60043771929824
3632,2018-40,2018,40,25,ozono,15.605882352941176
3633,2018-40,2018,40,25,no,26.594234210526306
3634,2018-40,2018,40,25,nox,46.19466666666665
3635,2018-40,2018,40,12,pm25,20.361538461538462
3636,2018-40,2018,40,12,pm10,42.1640625
3637,2018-40,2018,40,48,pm25,28.303571428571427
3638,2018-40,2018,40,41,ozono,14.351785714285715
3639,2018-40,2018,40,46,pm10,52.68666666666667
3640,2018-40,2018,40,6,no2,26.520651851851845
3641,2018-40,2018,40,6,no,38.96184567901235
3642,2018-40,2018,40,6,nox,65.48249506172839
3643,2018-40,2018,40,6,pm10,33.14110429447853
3644,2018-40,2018,40,6,co,10.077380952380953
3645,2018-40,2018,40,43,ozono,6.816666666666667
3646,2018-40,2018,40,44,pm25,17.11904761904762
3647,2018-40,2018,40,79,pm25,17.944368674698797
3648,2018-40,2018,40,80,pm25,17.484279640718576
3649,2018-40,2018,40,83,pm25,19.088385454545456
3650,2018-40,2018,40,84,pm25,14.271696470588235
3651,2018-40,2018,40,85,pm25,13.554395092024548
3652,2018-40,2018,40,86,pm25,21.629987500000006
3653,2018-41,2018,41,25,pm25,18.90909090909091
3654,2018-41,2018,41,25,no2,10.436489156626509
3655,2018-41,2018,41,25,ozono,9.185714285714287
3656,2018-41,2018,41,25,no,21.78559638554217
3657,2018-41,2018,41,25,nox,32.222101204819275
3658,2018-41,2018,41,12,pm25,26.52469135802469
3659,2018-41,2018,41,12,pm10,48.05521472392638
3660,2018-41,2018,41,48,pm25,25.722972972972972
3661,2018-41,2018,41,41,ozono,8.418787878787874
3662,2018-41,2018,41,46,pm10,54.660714285714285
3663,2018-41,2018,41,6,no2,22.73211677018633
3664,2018-41,2018,41,6,no,46.03469875776397
3665,2018-41,2018,41,6,nox,68.76693229813664
3666,2018-41,2018,41,6,pm10,32.52617333333334
3667,2018-41,2018,41,6,co,10.315151515151515
3668,2018-41,2018,41,43,ozono,3.7604790419161684
3669,2018-41,2018,41,44,pm25,14.1125
3670,2018-41,2018,41,79,pm25,19.592575460122703
3671,2018-41,2018,41,80,pm25,17.151607784431146
3672,2018-41,2018,41,83,pm25,20.41246829268293
3673,2018-41,2018,41,84,pm25,15.040001257861633
3674,2018-41,2018,41,85,pm25,14.74192407407407
3675,2018-41,2018,41,86,pm25,24.56831633986928
3676,2018-42,2018,42,25,pm25,16.240963855421686
3677,2018-42,2018,42,25,no2,15.456178915662651
3678,2018-42,2018,42,25,ozono,11.34285714285715
3679,2018-42,2018,42,25,no,29.908613855421695
3680,2018-42,2018,42,25,nox,45.36479759036144
3681,2018-42,2018,42,12,pm25,22.331210191082803
3682,2018-42,2018,42,12,pm10,43.67701863354037
3683,2018-42,2018,42,48,pm25,27.196319018404907
3684,2018-42,2018,42,41,ozono,11.499404761904762
3685,2018-42,2018,42,46,pm10,52.403614457831324
3686,2018-42,2018,42,6,no2,22.278040287769787
3687,2018-42,2018,42,6,no,48.970060144927544
3688,2018-42,2018,42,6,nox,71.32063768115945
3689,2018-42,2018,42,6,pm10,32.47057639751553
3690,2018-42,2018,42,6,co,10.0
3691,2018-42,2018,42,43,ozono,4.5642857142857185
3692,2018-42,2018,42,44,pm25,15.736196319018404
3693,2018-42,2018,42,79,pm25,17.363864071856295
3694,2018-42,2018,42,80,pm25,16.053457926829264
3695,2018-42,2018,42,83,pm25,19.568863095238093
3696,2018-42,2018,42,84,pm25,14.645335403726715
3697,2018-42,2018,42,85,pm25,12.40938827160493
3698,2018-42,2018,42,86,pm25,19.52019642857142
3699,2018-43,2018,43,25,pm25,14.401197604790418
3700,2018-43,2018,43,25,no2,12.460669230769229
3701,2018-43,2018,43,25,ozono,10.615060240963853
3702,2018-43,2018,43,25,no,26.228416083916084
3703,2018-43,2018,43,25,nox,38.68908041958043
3704,2018-43,2018,43,12,pm25,21.71951219512195
3705,2018-43,2018,43,12,pm10,44.859756097560975
3706,2018-43,2018,43,48,pm25,30.819277108433734
3707,2018-43,2018,43,41,ozono,10.107185628742512
3708,2018-43,2018,43,46,pm10,55.61077844311377
3709,2018-43,2018,43,6,no2,16.018668263473053
3710,2018-43,2018,43,6,no,45.14400778443112
3711,2018-43,2018,43,6,nox,61.16267245508979
3712,2018-43,2018,43,6,pm10,32.597060240963856
3713,2018-43,2018,43,6,co,10.0
3714,2018-43,2018,43,43,ozono,4.509523809523811
3715,2018-43,2018,43,44,pm25,16.56024096385542
3716,2018-43,2018,43,79,pm25,17.55647305389222
3717,2018-43,2018,43,80,pm25,15.529815662650591
3718,2018-43,2018,43,83,pm25,17.30519698795181
3719,2018-43,2018,43,84,pm25,14.802962650602401
3720,2018-43,2018,43,85,pm25,11.28366358024691
3721,2018-43,2018,43,86,pm25,18.169348795180735
3722,2018-44,2018,44,25,pm25,19.70909090909091
3723,2018-44,2018,44,25,no2,17.79523988095239
3724,2018-44,2018,44,25,ozono,10.299999999999997
3725,2018-44,2018,44,25,no,36.7156369047619
3726,2018-44,2018,44,25,nox,54.51088690476189
3727,2018-44,2018,44,12,pm25,27.73939393939394
3728,2018-44,2018,44,12,pm10,50.07185628742515
3729,2018-44,2018,44,48,pm25,33.17857142857143
3730,2018-44,2018,44,41,ozono,10.900000000000002
3731,2018-44,2018,44,46,pm10,64.0
3732,2018-44,2018,44,6,no2,17.62112142857142
3733,2018-44,2018,44,6,no,53.12376904761905
3734,2018-44,2018,44,6,nox,70.74487976190478
3735,2018-44,2018,44,6,pm10,37.42857142857143
3736,2018-44,2018,44,6,co,10.386904761904763
3737,2018-44,2018,44,43,ozono,4.750306748466257
3738,2018-44,2018,44,44,pm25,17.64242424242424
3739,2018-44,2018,44,79,pm25,21.98414345238095
3740,2018-44,2018,44,80,pm25,18.816735849056606
3741,2018-44,2018,44,83,pm25,26.882887425149715
3742,2018-44,2018,44,84,pm25,15.895640476190476
3743,2018-44,2018,44,85,pm25,14.966552380952376
3744,2018-44,2018,44,86,pm25,24.247938554216862
3745,2018-45,2018,45,25,pm25,14.385542168674698
3746,2018-45,2018,45,25,no2,14.992549382716053
3747,2018-45,2018,45,25,ozono,9.354491017964072
3748,2018-45,2018,45,25,no,29.165799999999987
3749,2018-45,2018,45,25,nox,44.15835000000002
3750,2018-45,2018,45,12,pm25,21.926380368098158
3751,2018-45,2018,45,12,pm10,43.174698795180724
3752,2018-45,2018,45,48,pm25,27.11111111111111
3753,2018-45,2018,45,41,ozono,8.344311377245505
3754,2018-45,2018,45,46,pm10,50.958333333333336
3755,2018-45,2018,45,6,no2,13.945125903614457
3756,2018-45,2018,45,6,no,51.1192771084337
3757,2018-45,2018,45,6,nox,65.0643981927711
3758,2018-45,2018,45,6,pm10,30.464285714285715
3759,2018-45,2018,45,6,co,10.077380952380953
3760,2018-45,2018,45,43,ozono,3.2517857142857127
3761,2018-45,2018,45,44,pm25,18.35542168674699
3762,2018-45,2018,45,79,pm25,17.71343292682926
3763,2018-45,2018,45,80,pm25,16.55214329268293
3764,2018-45,2018,45,83,pm25,18.63325628742514
3765,2018-45,2018,45,84,pm25,14.968906626506028
3766,2018-45,2018,45,85,pm25,13.513343209876535
3767,2018-45,2018,45,86,pm25,18.350886144578322
3768,2018-46,2018,46,25,pm25,16.964285714285715
3769,2018-46,2018,46,25,no2,18.067349404761906
3770,2018-46,2018,46,25,ozono,10.461904761904758
3771,2018-46,2018,46,25,no,33.20709404761903
3772,2018-46,2018,46,25,nox,51.274444642857155
3773,2018-46,2018,46,12,pm25,23.587878787878786
3774,2018-46,2018,46,12,pm10,46.704819277108435
3775,2018-46,2018,46,48,pm25,32.0609756097561
3776,2018-46,2018,46,41,ozono,10.40654761904762
3777,2018-46,2018,46,46,pm10,52.83030303030303
3778,2018-46,2018,46,6,no2,15.17495238095238
3779,2018-46,2018,46,6,no,54.511362500000054
3780,2018-46,2018,46,6,nox,69.68630357142861
3781,2018-46,2018,46,6,pm10,34.47305389221557
3782,2018-46,2018,46,6,co,10.571428571428571
3783,2018-46,2018,46,43,ozono,4.138690476190476
3784,2018-46,2018,46,44,pm25,20.239520958083833
3785,2018-46,2018,46,79,pm25,19.726597604790417
3786,2018-46,2018,46,80,pm25,19.18729515151516
3787,2018-46,2018,46,83,pm25,21.166110843373495
3788,2018-46,2018,46,84,pm25,17.574204320987654
3789,2018-46,2018,46,85,pm25,15.461723170731705
3790,2018-46,2018,46,86,pm25,20.89413273809523
3791,2018-47,2018,47,25,pm25,18.898809523809526
3792,2018-47,2018,47,25,no2,19.47673452380952
3793,2018-47,2018,47,25,ozono,12.54464285714286
3794,2018-47,2018,47,25,no,37.35680952380952
3795,2018-47,2018,47,25,nox,56.833546428571424
3796,2018-47,2018,47,12,pm25,26.417721518987342
3797,2018-47,2018,47,12,pm10,48.38414634146341
3798,2018-47,2018,47,48,pm25,32.64071856287425
3799,2018-47,2018,47,41,ozono,11.716666666666665
3800,2018-47,2018,47,46,pm10,60.66013071895425
3801,2018-47,2018,47,6,no2,15.697411976047903
3802,2018-47,2018,47,6,no,57.07046766467065
3803,2018-47,2018,47,6,nox,72.76793772455086
3804,2018-47,2018,47,6,pm10,35.1949421686747
3805,2018-47,2018,47,6,co,10.197604790419161
3806,2018-47,2018,47,43,ozono,4.979166666666667
3807,2018-47,2018,47,44,pm25,16.908536585365855
3808,2018-47,2018,47,79,pm25,22.472951612903223
3809,2018-47,2018,47,80,pm25,19.284165476190473
3810,2018-47,2018,47,83,pm25,23.81530000000002
3811,2018-47,2018,47,84,pm25,15.318647530864197
3812,2018-47,2018,47,85,pm25,14.168869753086419
3813,2018-47,2018,47,86,pm25,20.898043452380957
3814,2018-48,2018,48,25,pm25,20.660714285714285
3815,2018-48,2018,48,25,no2,20.276082634730546
3816,2018-48,2018,48,25,ozono,11.261563690476187
3817,2018-48,2018,48,25,no,44.26306107784432
3818,2018-48,2018,48,25,nox,64.53906107784432
3819,2018-48,2018,48,12,pm25,30.603658536585368
3820,2018-48,2018,48,12,pm10,54.701219512195124
3821,2018-48,2018,48,48,pm25,29.036363636363635
3822,2018-48,2018,48,41,ozono,9.505487804878051
3823,2018-48,2018,48,46,pm10,73.36309523809524
3824,2018-48,2018,48,6,no2,14.731092771084336
3825,2018-48,2018,48,6,no,61.7908409638554
3826,2018-48,2018,48,6,nox,76.52195963855421
3827,2018-48,2018,48,6,pm10,37.44578313253012
3828,2018-48,2018,48,6,co,10.238709677419354
3829,2018-48,2018,48,43,ozono,4.440476190476192
3830,2018-48,2018,48,44,pm25,17.317365269461078
3831,2018-48,2018,48,79,pm25,23.827523170731713
3832,2018-48,2018,48,80,pm25,21.29822804878049
3833,2018-48,2018,48,83,pm25,23.97200538922156
3834,2018-48,2018,48,84,pm25,16.374587195121947
3835,2018-48,2018,48,85,pm25,17.782846341463426
3836,2018-48,2018,48,86,pm25,26.726693413173656
3837,2018-49,2018,49,25,pm25,17.267857142857142
3838,2018-49,2018,49,25,no2,17.66608622754491
3839,2018-49,2018,49,25,ozono,13.497619047619052
3840,2018-49,2018,49,25,no,17.47712275449101
3841,2018-49,2018,49,25,nox,35.14320718562874
3842,2018-49,2018,49,12,pm25,26.263803680981596
3843,2018-49,2018,49,12,pm10,51.19879518072289
3844,2018-49,2018,49,48,pm25,30.58490566037736
3845,2018-49,2018,49,41,ozono,14.432738095238102
3846,2018-49,2018,49,46,pm10,56.13690476190476
3847,2018-49,2018,49,6,no2,16.24445833333335
3848,2018-49,2018,49,6,no,35.95812440476192
3849,2018-49,2018,49,6,nox,52.202597023809524
3850,2018-49,2018,49,6,pm10,37.08433734939759
3851,2018-49,2018,49,6,co,10.0
3852,2018-49,2018,49,43,ozono,4.973214285714286
3853,2018-49,2018,49,44,pm25,20.987951807228917
3854,2018-49,2018,49,79,pm25,20.306299999999993
3855,2018-49,2018,49,80,pm25,20.221863473053894
3856,2018-49,2018,49,83,pm25,17.120510101010105
3857,2018-49,2018,49,84,pm25,18.468380981595093
3858,2018-49,2018,49,85,pm25,17.174753191489362
3859,2018-49,2018,49,86,pm25,21.163480722891574
3860,2018-50,2018,50,25,pm25,18.35928143712575
3861,2018-50,2018,50,25,no2,19.418382142857144
3862,2018-50,2018,50,25,ozono,8.555089820359285
3863,2018-50,2018,50,25,no,30.196552380952383
3864,2018-50,2018,50,25,nox,49.61493809523809
3865,2018-50,2018,50,12,pm25,26.047904191616766
3866,2018-50,2018,50,12,pm10,52.41916167664671
3867,2018-50,2018,50,48,pm25,34.35329341317365
3868,2018-50,2018,50,41,ozono,9.912500000000003
3869,2018-50,2018,50,46,pm10,62.41614906832298
3870,2018-50,2018,50,6,no2,16.076516867469895
3871,2018-50,2018,50,6,no,44.278434131736546
3872,2018-50,2018,50,6,nox,60.347431927710836
3873,2018-50,2018,50,6,pm10,40.012381707317076
3874,2018-50,2018,50,6,co,10.297619047619047
3875,2018-50,2018,50,43,ozono,4.056287425149704
3876,2018-50,2018,50,44,pm25,20.922155688622755
3877,2018-50,2018,50,79,pm25,22.087424528301895
3878,2018-50,2018,50,80,pm25,17.652771686746988
3879,2018-50,2018,50,83,pm25,20.269508396946573
3880,2018-50,2018,50,84,pm25,18.342392168674706
3881,2018-50,2018,50,85,pm25,14.920146706586829
3882,2018-50,2018,50,86,pm25,21.20655430463576
3883,2018-51,2018,51,25,pm25,17.297619047619047
3884,2018-51,2018,51,25,no2,19.173076190476195
3885,2018-51,2018,51,25,ozono,9.259523809523804
3886,2018-51,2018,51,25,no,23.43946190476191
3887,2018-51,2018,51,25,nox,42.61254404761904
3888,2018-51,2018,51,12,pm25,26.149700598802394
3889,2018-51,2018,51,12,pm10,54.74850299401198
3890,2018-51,2018,51,48,pm25,36.04848484848485
3891,2018-51,2018,51,41,ozono,11.665476190476191
3892,2018-51,2018,51,46,pm10,59.089285714285715
3893,2018-51,2018,51,6,no2,17.127964285714295
3894,2018-51,2018,51,6,no,46.11577202380953
3895,2018-51,2018,51,6,nox,63.24372321428572
3896,2018-51,2018,51,6,pm10,43.95816766467066
3897,2018-51,2018,51,6,co,10.077380952380953
3898,2018-51,2018,51,43,ozono,4.195833333333334
3899,2018-51,2018,51,44,pm25,20.61676646706587
3900,2018-51,2018,51,79,pm25,22.8286660130719
3901,2018-51,2018,51,80,pm25,17.426332142857145
3902,2018-51,2018,51,83,pm25,21.629307142857144
3903,2018-51,2018,51,84,pm25,17.863699401197607
3904,2018-51,2018,51,85,pm25,13.916200595238106
3905,2018-51,2018,51,86,pm25,22.185171428571415
3906,2018-52,2018,52,25,pm25,18.159235668789808
3907,2018-52,2018,52,25,no2,17.09019350649351
3908,2018-52,2018,52,25,ozono,11.000199999999998
3909,2018-52,2018,52,25,no,18.717775974025983
3910,2018-52,2018,52,25,nox,35.80783571428572
3911,2018-52,2018,52,12,pm25,23.704819277108435
3912,2018-52,2018,52,12,pm10,45.80722891566265
3913,2018-52,2018,52,48,pm25,28.166666666666668
3914,2018-52,2018,52,41,ozono,13.765476190476184
3915,2018-52,2018,52,46,pm10,49.57831325301205
3916,2018-52,2018,52,6,no2,13.268319254658381
3917,2018-52,2018,52,6,no,26.903126708074545
3918,2018-52,2018,52,6,nox,40.17143354037269
3919,2018-52,2018,52,6,pm10,32.74074074074074
3920,2018-52,2018,52,6,co,10.196428571428571
3921,2018-52,2018,52,43,ozono,5.912500000000001
3922,2018-52,2018,52,44,pm25,16.957575757575757
3923,2018-52,2018,52,79,pm25,21.2236857142857
3924,2018-52,2018,52,80,pm25,18.439804790419164
3925,2018-52,2018,52,83,pm25,22.022288554216875
3926,2018-52,2018,52,84,pm25,16.133214457831322
3927,2018-52,2018,52,85,pm25,16.61942638036809
3928,2018-52,2018,52,86,pm25,23.387897484276728
3929,2018-53,2018,53,25,pm25,15.041666666666666
3930,2018-53,2018,53,25,no2,17.37424166666667
3931,2018-53,2018,53,25,ozono,11.624999999999998
3932,2018-53,2018,53,25,no,14.777920833333333
3933,2018-53,2018,53,25,nox,32.1521625
3934,2018-53,2018,53,12,pm25,19.208333333333332
3935,2018-53,2018,53,12,pm10,35.875
3936,2018-53,2018,53,48,pm25,19.166666666666668
3937,2018-53,2018,53,41,ozono,14.779166666666663
3938,2018-53,2018,53,46,pm10,38.375
3939,2018-53,2018,53,6,no2,11.71533
3940,2018-53,2018,53,6,no,24.998659999999997
3941,2018-53,2018,53,6,nox,36.71401
3942,2018-53,2018,53,6,pm10,20.5
3943,2018-53,2018,53,6,co,11.375
3944,2018-53,2018,53,43,ozono,6.7875000000000005
3945,2018-53,2018,53,44,pm25,14.272727272727273
3946,2018-53,2018,53,79,pm25,19.92410416666667
3947,2018-53,2018,53,80,pm25,11.260386956521737
3948,2018-53,2018,53,83,pm25,16.251912500000003
3949,2018-53,2018,53,84,pm25,11.153904166666665
3950,2018-53,2018,53,85,pm25,15.654020833333332
3951,2018-53,2018,53,86,pm25,21.1467875
3952,2019-0,2019,0,25,pm25,20.09027777777778
3953,2019-0,2019,0,25,no2,15.986529861111102
3954,2019-0,2019,0,25,ozono,13.574305555555549
3955,2019-0,2019,0,25,no,16.247440972222222
3956,2019-0,2019,0,25,nox,32.23397638888888
3957,2019-0,2019,0,12,pm25,26.047619047619047
3958,2019-0,2019,0,12,pm10,46.51587301587302
3959,2019-0,2019,0,48,pm25,27.979166666666668
3960,2019-0,2019,0,41,ozono,16.421527777777772
3961,2019-0,2019,0,46,pm10,52.54609929078014
3962,2019-0,2019,0,6,no2,15.225879411764708
3963,2019-0,2019,0,6,no,25.471965441176465
3964,2019-0,2019,0,6,nox,40.697809558823515
3965,2019-0,2019,0,6,pm10,34.69294785714286
3966,2019-0,2019,0,6,co,10.770833333333334
3967,2019-0,2019,0,43,ozono,7.303472222222224
3968,2019-0,2019,0,44,pm25,16.285714285714285
3969,2019-0,2019,0,79,pm25,20.697232167832166
3970,2019-0,2019,0,80,pm25,18.383021897810217
3971,2019-0,2019,0,83,pm25,22.08869062500001
3972,2019-0,2019,0,84,pm25,15.123062773722626
3973,2019-0,2019,0,85,pm25,16.382145138888895
3974,2019-0,2019,0,86,pm25,23.663096478873232
3975,2019-1,2019,1,25,pm25,16.07185628742515
3976,2019-1,2019,1,25,no2,13.624131325301212
3977,2019-1,2019,1,25,ozono,11.331736526946106
3978,2019-1,2019,1,25,no,15.617540963855424
3979,2019-1,2019,1,25,nox,29.241660240963856
3980,2019-1,2019,1,12,pm25,22.35757575757576
3981,2019-1,2019,1,12,pm10,42.00606060606061
3982,2019-1,2019,1,48,pm25,26.077844311377245
3983,2019-1,2019,1,41,ozono,10.743506493506494
3984,2019-1,2019,1,46,pm10,48.11904761904762
3985,2019-1,2019,1,6,no2,12.592571165644173
3986,2019-1,2019,1,6,no,31.614609202453984
3987,2019-1,2019,1,6,nox,44.20721533742334
3988,2019-1,2019,1,6,pm10,30.49404761904762
3989,2019-1,2019,1,6,co,10.066265060240964
3990,2019-1,2019,1,43,ozono,4.205988023952097
3991,2019-1,2019,1,44,pm25,19.291666666666668
3992,2019-1,2019,1,79,pm25,19.006561309523804
3993,2019-1,2019,1,80,pm25,17.430216071428575
3994,2019-1,2019,1,83,pm25,16.81680416666667
3995,2019-1,2019,1,84,pm25,15.472227922077924
3996,2019-1,2019,1,85,pm25,13.864629696969702
3997,2019-1,2019,1,86,pm25,19.244675595238082
3998,2019-2,2019,2,25,pm25,20.337349397590362
3999,2019-2,2019,2,25,no2,17.986135714285712
4000,2019-2,2019,2,25,ozono,9.97202380952381
4001,2019-2,2019,2,25,no,19.70379285714285
4002,2019-2,2019,2,25,nox,37.68993214285712
4003,2019-2,2019,2,12,pm25,28.403614457831324
4004,2019-2,2019,2,12,pm10,54.144578313253014
4005,2019-2,2019,2,48,pm25,30.389221556886227
4006,2019-2,2019,2,41,ozono,10.79151515151515
4007,2019-2,2019,2,46,pm10,53.31736526946108
4008,2019-2,2019,2,6,no2,15.134882142857137
4009,2019-2,2019,2,6,no,33.17247321428572
4010,2019-2,2019,2,6,nox,48.30735595238095
4011,2019-2,2019,2,6,pm10,39.635802469135804
4012,2019-2,2019,2,6,co,10.37125748502994
4013,2019-2,2019,2,43,ozono,4.6333333333333355
4014,2019-2,2019,2,44,pm25,22.721212121212123
4015,2019-2,2019,2,79,pm25,23.178471951219517
4016,2019-2,2019,2,80,pm25,20.046772455089823
4017,2019-2,2019,2,83,pm25,19.389223809523816
4018,2019-2,2019,2,84,pm25,18.74706666666666
4019,2019-2,2019,2,85,pm25,15.89138452380952
4020,2019-2,2019,2,86,pm25,24.112501818181833
4021,2019-3,2019,3,25,pm25,18.86904761904762
4022,2019-3,2019,3,25,no2,16.306006626506033
4023,2019-3,2019,3,25,ozono,11.993452380952384
4024,2019-3,2019,3,25,no,15.673108433734944
4025,2019-3,2019,3,25,nox,31.979123493975898
4026,2019-3,2019,3,12,pm25,24.39047619047619
4027,2019-3,2019,3,12,pm10,51.0
4028,2019-3,2019,3,48,pm25,29.957055214723926
4029,2019-3,2019,3,41,ozono,11.270059880239518
4030,2019-3,2019,3,46,pm10,49.68674698795181
4031,2019-3,2019,3,6,no2,13.984803592814382
4032,2019-3,2019,3,6,no,28.131031736526943
4033,2019-3,2019,3,6,nox,42.11583772455093
4034,2019-3,2019,3,6,pm10,35.634730538922156
4035,2019-3,2019,3,6,co,10.140243902439025
4036,2019-3,2019,3,43,ozono,5.753571428571429
4037,2019-3,2019,3,44,pm25,19.964071856287426
4038,2019-3,2019,3,79,pm25,23.917291071428576
4039,2019-3,2019,3,80,pm25,16.323892261904764
4040,2019-3,2019,3,83,pm25,19.542716071428565
4041,2019-3,2019,3,84,pm25,16.084362650602408
4042,2019-3,2019,3,85,pm25,15.185646951219521
4043,2019-3,2019,3,86,pm25,22.04489880952381
4044,2019-4,2019,4,25,pm25,22.69090909090909
4045,2019-4,2019,4,25,no2,16.41305597014925
4046,2019-4,2019,4,25,ozono,12.823870967741934
4047,2019-4,2019,4,25,no,18.709559701492527
4048,2019-4,2019,4,25,nox,35.12261044776124
4049,2019-4,2019,4,12,pm25,32.63333333333333
4050,2019-4,2019,4,12,pm10,60.40853658536585
4051,2019-4,2019,4,48,pm25,34.18674698795181
4052,2019-4,2019,4,41,ozono,12.368452380952384
4053,2019-4,2019,4,46,pm10,58.80357142857143
4054,2019-4,2019,4,6,no2,16.129592261904772
4055,2019-4,2019,4,6,no,35.276462499999994
4056,2019-4,2019,4,6,nox,51.40605297619045
4057,2019-4,2019,4,6,pm10,44.42857142857143
4058,2019-4,2019,4,6,co,10.571428571428571
4059,2019-4,2019,4,43,ozono,5.429761904761903
4060,2019-4,2019,4,44,pm25,25.0
4061,2019-4,2019,4,79,pm25,25.114138095238104
4062,2019-4,2019,4,80,pm25,21.92541428571428
4063,2019-4,2019,4,83,pm25,22.673002976190475
4064,2019-4,2019,4,84,pm25,20.966671165644165
4065,2019-4,2019,4,85,pm25,18.652617261904766
4066,2019-4,2019,4,86,pm25,27.01066706586825
4067,2019-5,2019,5,25,pm25,31.506172839506174
4068,2019-5,2019,5,25,no2,16.58415722891567
4069,2019-5,2019,5,25,ozono,15.066666666666672
4070,2019-5,2019,5,25,no,12.244947590361447
4071,2019-5,2019,5,25,nox,28.82910783132531
4072,2019-5,2019,5,12,pm25,40.857142857142854
4073,2019-5,2019,5,12,pm10,70.06060606060606
4074,2019-5,2019,5,48,pm25,42.93452380952381
4075,2019-5,2019,5,41,ozono,15.004166666666668
4076,2019-5,2019,5,46,pm10,69.45238095238095
4077,2019-5,2019,5,6,no2,17.763486904761905
4078,2019-5,2019,5,6,no,26.939968452380974
4079,2019-5,2019,5,6,nox,44.70345595238098
4080,2019-5,2019,5,6,pm10,55.345238095238095
4081,2019-5,2019,5,6,co,10.0
4082,2019-5,2019,5,43,ozono,4.386666666666668
4083,2019-5,2019,5,44,pm25,34.03012048192771
4084,2019-5,2019,5,79,pm25,32.32536071428573
4085,2019-5,2019,5,80,pm25,31.012670833333328
4086,2019-5,2019,5,83,pm25,29.377556626506024
4087,2019-5,2019,5,84,pm25,31.35097757575758
4088,2019-5,2019,5,85,pm25,27.72146583850931
4089,2019-5,2019,5,86,pm25,35.65963170731706
4090,2019-6,2019,6,25,pm25,33.02994011976048
4091,2019-6,2019,6,25,no2,17.310052694610775
4092,2019-6,2019,6,25,ozono,15.794642857142868
4093,2019-6,2019,6,25,no,13.830623353293412
4094,2019-6,2019,6,25,nox,31.140678443113774
4095,2019-6,2019,6,12,pm25,41.3855421686747
4096,2019-6,2019,6,12,pm10,69.52409638554217
4097,2019-6,2019,6,48,pm25,44.46987951807229
4098,2019-6,2019,6,41,ozono,13.409523809523813
4099,2019-6,2019,6,46,pm10,68.38095238095238
4100,2019-6,2019,6,6,no2,16.793592727272735
4101,2019-6,2019,6,6,no,26.016287878787875
4102,2019-6,2019,6,6,nox,42.809895757575774
4103,2019-6,2019,6,6,pm10,53.34730538922156
4104,2019-6,2019,6,6,co,10.077380952380953
4105,2019-6,2019,6,43,ozono,16.27483443708609
4106,2019-6,2019,6,44,pm25,36.32934131736527
4107,2019-6,2019,6,79,pm25,31.723457228915674
4108,2019-6,2019,6,80,pm25,31.69864226190477
4109,2019-6,2019,6,83,pm25,30.160340490797537
4110,2019-6,2019,6,84,pm25,31.433855757575735
4111,2019-6,2019,6,85,pm25,26.25326291390728
4112,2019-6,2019,6,86,pm25,36.18182916666665
4113,2019-7,2019,7,25,pm25,26.541666666666668
4114,2019-7,2019,7,25,no2,18.689326114649685
